Ano,Região,UF,Nome do Município,Localização,Dependência Administrativa,Ano de Ensino,Código da Escola,Abandono,Aprovacao,Reprovacao
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53001400,0.0,97.5,2.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53001907,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53001915,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002067,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002075,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002636,0.0,96.9,3.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002652,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003080,0.0,98.5,1.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003420,6.2,93.8,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003551,0.0,93.6,6.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003640,0.0,97.1,2.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003659,0.0,99.2,0.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003713,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003721,0.0,98.4,1.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003730,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53004418,0.0,97.9,2.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53004655,0.0,94.1,5.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53004736,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53004949,0.0,90.1,9.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005457,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005503,0.0,98.8,1.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005511,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005899,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005910,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53006585,0.0,98.4,1.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53007050,0.0,94.8,5.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53007182,0.0,95.9,4.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53007190,0.0,88.9,11.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53007468,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53007611,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53008189,0.0,97.8,2.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53008502,0.0,98.3,1.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53008545,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009428,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009541,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009592,1.8,96.3,1.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009940,0.0,99.3,0.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009967,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010426,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010450,0.0,97.8,2.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010973,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011074,0.0,99.0,1.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011368,0.0,94.1,5.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011805,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011830,0.0,88.2,11.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011872,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011902,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012330,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012860,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012941,0.0,98.7,1.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013166,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013204,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013212,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013298,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013387,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013476,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013654,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013670,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013921,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014111,0.0,98.4,1.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014170,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014332,0.0,83.3,16.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014391,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014464,0.0,97.9,2.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014472,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014707,0.0,98.1,1.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014820,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015347,0.0,99.1,0.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015789,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53016599,0.0,99.0,1.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53020006,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53026004,0.0,96.4,3.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53032012,0.0,91.8,8.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53055004,0.0,94.4,5.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53056000,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53082001,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53084055,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53000960,0.0,97.5,2.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53001397,0.0,97.8,2.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53001427,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002008,0.0,98.0,2.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002024,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53002032,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003241,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53003560,0.0,95.0,5.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53004701,0.0,76.9,23.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53004965,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005031,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53005945,0.0,96.3,3.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53008510,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53008634,0.0,97.4,2.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53008812,0.0,96.4,3.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009452,0.0,96.7,3.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009495,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009916,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53009983,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010507,0.0,96.7,3.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010639,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010728,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53010841,4.6,90.9,4.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011120,0.0,94.1,5.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011171,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011651,0.0,95.2,4.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011880,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53011899,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012380,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012534,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012950,0.0,97.5,2.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53012984,0.0,85.7,14.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013140,0.0,91.7,8.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013182,0.0,95.8,4.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013190,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013220,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53013450,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014057,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014340,0.0,98.1,1.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014375,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014405,0.0,98.2,1.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014685,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014901,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015010,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015134,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015142,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015452,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015894,0.0,98.8,1.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53056019,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53058003,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53015878,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53016696,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017030,0.0,97.4,2.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017102,0.0,96.4,3.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017315,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017218,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017048,0.0,99.2,0.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017439,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53014014,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017579,0.0,98.2,1.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017641,0.0,88.9,11.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017749,0.0,98.2,1.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017820,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017862,0.0,98.7,1.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017870,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017897,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53017900,0.0,98.9,1.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018125,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018214,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018265,0.0,95.7,4.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018273,0.0,94.9,5.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018320,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018532,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018613,0.0,98.2,1.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018630,0.0,85.0,15.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018770,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018796,0.0,97.8,2.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53018737,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019253,0.0,93.9,6.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019296,0.0,91.4,8.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019334,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019393,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019482,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019490,0.0,96.3,3.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019628,0.0,96.3,3.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,8º Ano,53019814,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53000951,0.0,94.0,6.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001060,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001087,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001095,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001109,0.0,93.8,6.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001192,0.0,91.7,8.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001222,0.0,98.9,1.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001281,0.0,96.9,3.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001290,0.0,98.4,1.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001303,0.0,96.3,3.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001320,0.0,97.0,3.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001346,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001362,0.0,88.9,11.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001389,0.0,91.3,8.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001400,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001907,0.0,97.2,2.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001915,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002067,0.0,94.4,5.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002075,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002636,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002652,0.0,95.9,4.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003080,0.0,96.6,3.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003420,0.0,86.7,13.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003551,0.0,95.9,4.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003640,0.0,96.0,4.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003659,0.0,99.3,0.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003713,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003721,0.0,98.4,1.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003730,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53004418,0.0,98.9,1.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53004655,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53004736,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53004949,0.0,97.9,2.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005457,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005503,0.0,98.3,1.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005511,0.0,97.1,2.9
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005899,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005910,0.0,96.0,4.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53006585,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53007050,0.0,98.3,1.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53007085,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53007182,0.0,97.5,2.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53007190,0.0,89.0,11.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53007468,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53007611,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53008189,0.0,96.7,3.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53008502,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53008545,0.8,94.7,4.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009428,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009541,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009592,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009940,0.0,98.5,1.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009967,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53010426,0.0,97.8,2.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53010450,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53010973,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53011074,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53011368,0.0,91.7,8.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53011805,0.0,96.4,3.6
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53011830,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53011872,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53011902,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53012330,0.0,98.6,1.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53012860,0.0,98.2,1.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53012941,0.0,97.0,3.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013166,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013204,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013212,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013298,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013387,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013476,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013654,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013670,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53013921,0.0,87.5,12.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014111,0.0,98.5,1.5
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014170,0.0,96.8,3.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014332,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014391,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014464,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014472,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014707,0.0,94.7,5.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53014820,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53015347,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53015789,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53016599,0.0,94.8,5.2
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53020006,0.0,98.7,1.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53026004,0.0,95.7,4.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53032012,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53055004,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53056000,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53082001,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53084055,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53086007,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53000960,0.0,97.6,2.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001397,0.0,95.0,5.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53001427,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002008,0.0,98.2,1.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002024,0.0,91.7,8.3
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53002032,0.0,96.6,3.4
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003241,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53003560,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53004701,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53004965,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005031,0.0,92.9,7.1
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53005945,0.0,97.2,2.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53008510,0.0,88.3,11.7
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53008634,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53008812,0.0,96.2,3.8
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009452,0.0,100.0,0.0
2023,Centro-Oeste,DF,Brasília,Urbana,Privada,9º Ano,53009495,0.0,100.0,0.0
